species,decimalLongitude,decimalLatitude
Gentianella campestris,15.30135,63.07915
Gentianella campestris,15.12995,62.97291
Gentianella campestris,13.76689,63.38111
Gentianella campestris,13.85798,63.49147
Gentianella campestris,14.9201,62.81317
Gentianella campestris,14.45008,63.05455
Gentianella campestris,15.10763,62.78838
Gentianella campestris,14.52561,63.523
Gentianella campestris,13.2715,63.31957
Gentianella campestris,15.00704,62.94021
Gentianella campestris,15.38194,62.99882
Gentianella campestris,15.15632,62.94763
Gentianella campestris,13.8287,63.40485
Gentianella campestris,14.11184,63.42513
Gentianella campestris,14.56437,63.27951
Gentianella campestris,15.19569,57.90783
Gentianella campestris,15.46662,57.75933
Gentianella campestris,15.81901,58.9289
Gentianella campestris,14.51183,63.08523
Gentianella campestris,16.74066,58.52809
Gentianella campestris,16.72359,58.45085
Gentianella campestris,16.64687,58.44614
Gentianella campestris,13.08288,63.31803
Gentianella campestris,12.26363,59.57293
Gentianella campestris,12.67572,60.26111
Gentianella campestris,12.73609,60.26799
Gentianella campestris,12.51053,59.21724
Gentianella campestris,12.60761,59.32513
Gentianella campestris,15.15711,61.13329
Gentianella campestris,18.05685,63.16778
Gentianella campestris,17.27716,62.89731
Gentianella campestris,18.41454,62.89836
Gentianella campestris,16.19918,63.5546
Gentianella campestris,18.44739,62.92226
Gentianella campestris,18.34565,62.85043
Gentianella campestris,17.70302,62.64129
Gentianella campestris,18.31486,62.88787
Gentianella campestris,17.68767,62.73735
Gentianella campestris,17.23504,62.93714
Gentianella campestris,16.36039,63.28798
Gentianella campestris,18.18895,62.80514
Gentianella campestris,18.77709,59.2841
Gentianella campestris,18.0088,60.45582
Gentianella campestris,18.50612,60.42422
Gentianella campestris,17.96042,60.41172
Gentianella campestris,17.68967,60.43827
Gentianella campestris,18.6189,60.15246
Gentianella campestris,18.74576,60.05989
Gentianella campestris,18.86983,59.9448
Gentianella campestris,18.44987,60.29064
Gentianella campestris,17.98925,60.16434
Gentianella campestris,17.67425,60.16915
Gentianella campestris,18.42658,59.99925
Gentianella campestris,18.47133,59.99836
Gentianella campestris,17.39549,59.99324
Gentianella campestris,18.77248,59.85721
Gentianella campestris,19.12655,59.82629
Gentianella campestris,18.94643,59.80826
Gentianella campestris,18.98878,59.78478
Gentianella campestris,18.98451,59.73997
Gentianella campestris,18.85133,59.74313
Gentianella campestris,18.48709,59.63881
Gentianella campestris,18.3766,59.93289
Gentianella campestris,18.18826,59.80173
Gentianella campestris,18.31669,59.73199
Gentianella campestris,17.9614,59.7383
Gentianella campestris,17.38907,59.85866
Gentianella campestris,18.76735,59.29595
Gentianella campestris,17.97086,60.56867
Gentianella campestris,17.92384,60.54698
Gentianella campestris,17.87832,60.54769
Gentianella campestris,18.3772,60.51657
Gentianella campestris,17.87402,60.48042
Gentianella campestris,18.09642,60.40945
Gentianella campestris,17.91509,60.41244
Gentianella campestris,17.92238,60.52455
Gentianella campestris,17.87688,60.52527
Gentianella campestris,18.01031,60.47824
Gentianella campestris,18.05574,60.47748
Gentianella campestris,18.70683,60.12811
Gentianella campestris,18.82516,59.94583
Gentianella campestris,18.83746,60.08028
Gentianella campestris,18.79463,60.10371
Gentianella campestris,18.73582,59.94784
Gentianella campestris,18.83951,60.10268
Gentianella campestris,18.7378,59.97025
Gentianella campestris,18.78855,60.03648
Gentianella campestris,17.55957,60.55225
Gentianella campestris,17.51284,60.53042
Gentianella campestris,17.60511,60.55165
Gentianella campestris,17.61011,60.64135
Gentianella campestris,17.60635,60.57407
Gentianella campestris,17.6405,60.37162
Gentianella campestris,17.95451,60.32203
Gentianella campestris,18.087,60.27493
Gentianella campestris,18.26588,60.24929
Gentianella campestris,18.44265,60.20099
Gentianella campestris,18.43727,60.13374
Gentianella campestris,17.99522,60.25402
Gentianella campestris,18.03425,60.16359
Gentianella campestris,17.85426,60.16649
Gentianella campestris,18.43548,60.11133
Gentianella campestris,18.06845,60.00587
Gentianella campestris,16.71328,58.63296
Gentianella campestris,16.62651,58.67509
Gentianella campestris,16.53707,58.64298
Gentianella campestris,16.62316,58.64247
Gentianella campestris,17.32448,60.39804
Gentianella campestris,17.50346,60.35099
Gentianella campestris,17.40962,60.28483
Gentianella campestris,17.2661,60.10695
Gentianella campestris,15.67517,58.86943
Gentianella campestris,15.67534,58.82454
Gentianella campestris,15.24331,58.77849
Gentianella campestris,15.24404,58.7336
Gentianella campestris,15.67483,58.9592
Gentianella campestris,16.62004,58.50782
Gentianella campestris,16.27516,58.37487
Gentianella campestris,16.6159,58.32827
Gentianella campestris,16.3592,58.28475
Gentianella campestris,15.58851,58.86931
Gentianella campestris,15.84867,59.00414
Gentianella campestris,15.32353,57.91962
Gentianella campestris,15.50407,58.55524
Gentianella campestris,15.76251,58.33083
Gentianella campestris,15.76257,58.28594
Gentianella campestris,18.77848,59.92443
Gentianella campestris,18.64264,59.90498
Gentianella campestris,18.82109,59.90101
Gentianella campestris,18.55524,59.92928
Gentianella campestris,18.95278,59.87548
Gentianella campestris,18.59613,59.88352
Gentianella campestris,18.85747,59.81035
Gentianella campestris,18.94433,59.78585
Gentianella campestris,19.02674,59.71648
Gentianella campestris,18.49608,59.75089
Gentianella campestris,18.54049,59.74997
Gentianella campestris,18.75071,59.6107
Gentianella campestris,18.14534,59.82495
Gentianella campestris,18.23276,59.80091
Gentianella campestris,18.18666,59.77931
Gentianella campestris,18.27229,59.73283
Gentianella campestris,18.40375,59.70784
Gentianella campestris,18.04723,59.69196
Gentianella campestris,18.09159,59.6912
Gentianella campestris,17.82273,59.65071
Gentianella campestris,18.39509,59.59576
Gentianella campestris,18.35087,59.59662
Gentianella campestris,18.08702,59.62393
Gentianella campestris,18.17239,59.57752
Gentianella campestris,15.33935,58.06064
Gentianella campestris,16.70237,58.37259
Gentianella campestris,16.87187,58.3264
Gentianella campestris,16.78532,58.2822
Gentianella campestris,16.78094,58.19516
Gentianella campestris,15.33046,58.78037
Gentianella campestris,15.58962,58.68976
Gentianella campestris,15.5038,58.6447
Gentianella campestris,16.87731,58.50592
Gentianella campestris,16.79155,58.50661
Gentianella campestris,17.15519,59.59195
Gentianella campestris,17.11094,59.5924
Gentianella campestris,16.7058,58.50724
Gentianella campestris,16.7903,58.46173
Gentianella campestris,16.70465,58.46236
Gentianella campestris,17.03062,58.22838
Gentianella campestris,15.17314,57.88035
Gentianella campestris,18.64337,59.38852
Gentianella campestris,18.76346,59.25112
Gentianella campestris,18.07794,59.48939
Gentianella campestris,17.72514,59.49505
Gentianella campestris,17.98975,59.4909
Gentianella campestris,17.8561,59.47061
Gentianella campestris,14.73242,58.13356
Gentianella campestris,17.41635,59.49922
Gentianella campestris,15.42737,57.74667
Gentianella campestris,15.67814,58.06143
Gentianella campestris,16.78162,58.14755
Gentianella campestris,15.5106,57.83668
Gentianella campestris,15.51023,57.88158
Gentianella campestris,15.67831,58.01654
Gentianella campestris,15.33547,57.82718
Gentianella campestris,15.50523,58.5387
Gentianella campestris,12.51125,58.82161
Gentianella campestris,12.48327,58.80813
Gentianella campestris,11.90576,59.08447
Gentianella campestris,14.73715,58.37126
Gentianella campestris,12.21141,59.04829
Gentianella campestris,11.78745,59.12103
Gentianella campestris,12.10138,58.58754
Gentianella campestris,12.53144,58.98374
Gentianella campestris,12.33082,58.76719
Gentianella campestris,18.05867,60.49359
Gentianella campestris,15.09203,58.14569
Gentianella campestris,13.36322,55.69813
Gentianella campestris,14.28011,57.85012
Gentianella campestris,14.78515,62.04013
Gentianella campestris,14.60246,62.0904
Gentianella campestris,13.49526,62.06838
Gentianella campestris,14.06993,61.85093
Gentianella campestris,12.7895,62.36694
Gentianella campestris,12.29,62.56287
Gentianella campestris,13.54341,62.09893
Gentianella campestris,14.32485,62.04745
Gentianella campestris,13.86422,62.44609
Gentianella campestris,14.66628,62.08322
Gentianella campestris,13.83924,62.26892
Gentianella campestris,14.43642,61.84717
Gentianella campestris,12.91421,62.44304
Gentianella campestris,13.52419,62.11002
Gentianella campestris,15.84862,58.95925
Gentianella campestris,15.84855,58.91437
Gentianella campestris,16.02155,58.82443
Gentianella campestris,15.935,58.82454
Gentianella campestris,16.02127,58.77954
Gentianella campestris,16.19366,58.73425
Gentianella campestris,16.10733,58.73448
Gentianella campestris,16.021,58.73465
Gentianella campestris,15.84834,58.73483
Gentianella campestris,16.02073,58.68976
Gentianella campestris,16.44932,58.55367
Gentianella campestris,16.5352,58.55321
Gentianella campestris,15.84818,58.60016
Gentianella campestris,16.36415,58.59896
Gentianella campestris,11.95738,57.35397
Gentianella campestris,18.87248,59.95438
Gentianella campestris,14.52346,63.17261
Gentianella campestris,16.7079,58.55261
Gentianella campestris,16.79282,58.5515
Gentianella campestris,14.66245,58.36786
Gentianella campestris,14.91028,58.28281
Gentianella campestris,15.76294,58.35311
Gentianella campestris,15.4321,59.3444
Gentianella campestris,15.24114,59.37113
Gentianella campestris,15.54514,58.99989
Gentianella campestris,15.00177,59.558
Gentianella campestris,14.93075,59.48304
Gentianella campestris,14.91056,59.47244
Gentianella campestris,14.85352,59.6768
Gentianella campestris,14.80511,59.62873
Gentianella campestris,14.8613,59.93381
Gentianella campestris,15.06941,59.95244
Gentianella campestris,15.02817,59.61491
Gentianella campestris,15.07886,59.93925
Gentianella campestris,14.8339,59.24595
Gentianella campestris,14.437,59.72379
Gentianella campestris,14.62843,59.69872
Gentianella campestris,11.039211,63.078769
Gentianella campestris,10.556507,63.309318
Gentianella campestris,10.822017,63.404925
Gentianella campestris,10.242353,63.429091
Gentianella campestris,10.117265,63.304462
Gentianella campestris,10.05793,63.861393
Gentianella campestris,9.933206,63.781477
Gentianella campestris,10.197637,63.797476
Gentianella campestris,9.94243,63.449333
Gentianella campestris,9.31955,63.335407
Gentianella campestris,9.602334,63.487069
Gentianella campestris,9.482478,63.523422
Gentianella campestris,8.437995,63.478258
Gentianella campestris,11.591809,62.387181
Gentianella campestris,7.093973,61.024363
Gentianella campestris,9.630515,62.206999
Gentianella campestris,8.522396,61.161769
Gentianella campestris,9.081847,61.192213
Gentianella campestris,9.070402,61.064736
Gentianella campestris,9.16644,61.007193
Gentianella campestris,9.097929,60.979429
Gentianella campestris,9.353087,60.82817
Gentianella campestris,9.832256,60.867358
Gentianella campestris,14.55886,56.26964
Gentianella campestris,7.1375,60.0939
Gentianella campestris,14.9423,67.1356
Gentianella campestris,22.9783,70.0622
Gentianella campestris,12.4942,65.7306
Gentianella campestris,19.0012,69.718
Gentianella campestris,22.0127,70.0835
Gentianella campestris,17.8581,69.1641
Gentianella campestris,20.9454,69.4501
Gentianella campestris,17.1417,69.2929
Gentianella campestris,20.5693,69.4198
Gentianella campestris,18.3609,69.4207
Gentianella campestris,17.8036,69.2454
Gentianella campestris,15.4403,67.2358
Gentianella campestris,22.1435,70.4889
Gentianella campestris,19.2538,69.7357
Gentianella campestris,22.0483,70.5981
Gentianella campestris,20.7243,70.0502
Gentianella campestris,16.7509511977306,68.4759720175282
Gentianella campestris,16.8788,68.4784
Gentianella campestris,12.4666,65.5642
Gentianella campestris,15.1727497329404,67.3221075427713
Gentianella campestris,14.8654790802133,68.2370450377826
Gentianella campestris,14.3825583030113,68.2180398444416
Gentianella campestris,15.9495,68.7811
Gentianella campestris,16.1435,68.454
Gentianella campestris,16.7542,68.4966
Gentianella campestris,17.3667,68.9961
Gentianella campestris,16.4071,69.3596
Gentianella campestris,14.5762,67.035
Gentianella campestris,14.2207289214371,66.9726837521907
Gentianella campestris,14.3938395220281,66.9195830098648
Gentianella campestris,19.8509276519567,69.6682501219841
Gentianella campestris,14.8487482472854,67.1067952559834
Gentianella campestris,13.626,66.9314
Gentianella campestris,21.4378678835124,70.3350918850053
Gentianella campestris,19.0243859408159,69.6667436725153
Gentianella campestris,17.7569867598298,68.6701890008946
Gentianella campestris,17.1047,68.3871
Gentianella campestris,19.6447172860189,69.666848484909
Gentianella campestris,20.8860917466637,69.4783493180725
Gentianella campestris,25.9869764003371,71.0085519790154
Gentianella campestris,25.8251640435527,71.0672537026716
Gentianella campestris,25.742359412119,71.066653187856
Gentianella campestris,12.551210167476,66.0921301114957
Gentianella campestris,19.6677155960518,69.7118506825775
Gentianella campestris,13.5,66.8422
Gentianella campestris,13.756,66.9509
Gentianella campestris,13.1365102098518,68.0965229660081
Gentianella campestris,13.9320159067498,66.9822815347905
Gentianella campestris,9.62449712864459,62.2689413559664
Gentianella campestris,17.1095692370858,68.4569741869282
Gentianella campestris,19.6858152239011,69.7321517333288
Gentianella campestris,16.7027,68.8672
Gentianella campestris,16.6792,68.8853
Gentianella campestris,19.0257,69.7502
Gentianella campestris,18.1129,69.6434
Gentianella campestris,18.9132,69.6305
Gentianella campestris,14.7772,67.1601
Gentianella campestris,19.669,69.8576
Gentianella campestris,19.8239,70.1811
Gentianella campestris,19.7231,69.7809
Gentianella campestris,12.4611,65.935
Gentianella campestris,16.09517367282,69.1842979302336
Gentianella campestris,14.4856212664783,67.2929001238708
Gentianella campestris,14.3991170475264,67.2999996522372
Gentianella campestris,10.013317663774,62.1171390909456
Gentianella campestris,14.7625338095714,68.842270940968
Gentianella campestris,11.7491967598755,65.7589081116521
Gentianella campestris,13.6360308664568,68.1225287781299
Gentianella campestris,12.6727167128184,67.6913007608849
Gentianella campestris,15.7476,67.8156
Gentianella campestris,15.1060055485992,67.9948364933679
Gentianella campestris,15.8038714799368,67.4278177024045
Gentianella campestris,15.0119,67.9339
Gentianella campestris,15.1547,67.889
Gentianella campestris,14.9405,67.8801
Gentianella campestris,13.3216,68.1021
Gentianella campestris,12.870414531139,67.8555098473379
Gentianella campestris,13.4824,66.8772
Gentianella campestris,13.4002,66.9123
Gentianella campestris,13.7108,66.8747
Gentianella campestris,15.7149107336351,68.3521576363225
Gentianella campestris,12.322006726725,65.989123498795
Gentianella campestris,12.5408948535806,66.3474410183474
Gentianella campestris,15.1819742615952,68.5329609554448
Gentianella campestris,14.1900362012844,66.8267771247349
Gentianella campestris,14.2355381414456,66.8269775469719
Gentianella campestris,13.7856979941851,67.1740885516756
Gentianella campestris,13.0896090584607,68.0825219075771
Gentianella campestris,15.3127,67.243
Gentianella campestris,13.301,68.0059
Gentianella campestris,15.383,67.2877
Gentianella campestris,14.4826264836866,68.7587647023837
Gentianella campestris,14.4943,67.2752
Gentianella campestris,14.5022305185952,67.1509940750715
Gentianella campestris,14.5592,67.2785
Gentianella campestris,13.9661997237111,67.2739945725023
Gentianella campestris,14.5103206244199,67.3214015930154
Gentianella campestris,14.47632458134,67.2311973434258
Gentianella campestris,14.6825183583993,67.4833102306554
Gentianella campestris,14.0086007874208,67.2867955202468
Gentianella campestris,15.4482557183818,68.9943838156137
Gentianella campestris,15.5365577870512,69.0254859784574
Gentianella campestris,15.8567602576353,69.2124971214875
Gentianella campestris,12.3980154009299,65.8917200408231
Gentianella campestris,12.171408222997,65.856316355868
Gentianella campestris,12.6598181615297,66.0305284911912
Gentianella campestris,18.9029814280063,69.6420416099254
Gentianella campestris,20.3521,69.3498
Gentianella campestris,20.9348,69.9115
Gentianella campestris,20.9591618659847,70.0307746892415
Gentianella campestris,20.239029226178,69.9569660379471
Gentianella campestris,17.8973619160326,69.1723125210404
Gentianella campestris,18.3020624576914,69.4718291961213
Gentianella campestris,20.6287,69.5165
Gentianella campestris,20.7695,69.5257
Gentianella campestris,12.5261046891729,66.1689331797632
Gentianella campestris,8.75284594121603,60.492561434798
Gentianella campestris,21.7554,69.8785
Gentianella campestris,22.1026,70.0426
Gentianella campestris,21.9523,69.9134
Gentianella campestris,22.037,70.043
Gentianella campestris,15.8690975530987,68.6666729227846
Gentianella campestris,16.3170177546062,68.6803773971898
Gentianella campestris,19.886,70.0111
Gentianella campestris,19.71858966425,70.1516708731197
Gentianella campestris,19.6669882028072,70.1333696525877
Gentianella campestris,19.9521,69.9981
Gentianella campestris,19.7243,70.0818
Gentianella campestris,16.4478250138242,68.6635777695493
Gentianella campestris,17.6233534752953,69.0960068718023
Gentianella campestris,16.5621306186702,68.6603786011074
Gentianella campestris,25.8945,71.0097
Gentianella campestris,24.8194,70.1807
Gentianella campestris,24.8727,70.1768
Gentianella campestris,21.4605687763719,70.3399922689468
Gentianella campestris,23.0501271045831,69.0096434832724
Gentianella campestris,22.1701,70.6121
Gentianella campestris,22.5873,70.2004
Gentianella campestris,9.46103,62.23639
Gentianella campestris,9.50922,62.23573
Gentianella campestris,15.19204,59.3847
Gentianella campestris,15.0086,59.40346
Gentianella campestris,14.95325,59.40883
Gentianella campestris,15.31395,59.35022
Gentianella campestris,15.36682,59.40018
Gentianella campestris,15.33854,59.3512
Gentianella campestris,15.70757,62.6343
Gentianella campestris,16.35512,62.34166
Gentianella campestris,17.30598,62.63529
Gentianella campestris,16.44,62.24708
Gentianella campestris,15.60057,62.60727
Gentianella campestris,13.05425,63.21717
Gentianella campestris,12.97564,63.1108
Gentianella campestris,18.64228,59.52332
Gentianella campestris,14.14283,57.53236
Gentianella campestris,5.07443014820005,60.4444205325288
Gentianella campestris,19.884,69.6797
Gentianella campestris,5.13337,59.2617
Gentianella campestris,7.5422,60.3295
Gentianella campestris,7.0709,61.0227
Gentianella campestris,14.8150596498384,68.4970560904704
Gentianella campestris,6.12766210946794,62.5729170350156
Gentianella campestris,7.51895716842633,61.581391914395
Gentianella campestris,6.50898193385606,62.4365156318062
Gentianella campestris,5.90741,62.57994
Gentianella campestris,5.42391,62.25551
Gentianella campestris,6.08695985601012,62.5900172865594
Gentianella campestris,7.22363057558143,61.9362030507616
Gentianella campestris,6.67638895054056,60.2569305462745
Gentianella campestris,7.16050135910946,60.3274384365171
Gentianella campestris,6.5366,60.3234
Gentianella campestris,7.6852,60.4171
Gentianella campestris,7.2088,60.3891
Gentianella campestris,5.1693,59.6761
Gentianella campestris,5.0949,60.5223
Gentianella campestris,5.6638,60.421
Gentianella campestris,4.867,60.7866
Gentianella campestris,5.85054,58.88222
Gentianella campestris,10.0897,62.8029
Gentianella campestris,9.55259862312253,62.1825371228783
Gentianella campestris,4.9237,61.8361
Gentianella campestris,4.9447,61.273
Gentianella campestris,5.1356,59.9851
Gentianella campestris,6.5345,60.5396
Gentianella campestris,6.0919,60.3122
Gentianella campestris,17.66995,58.81166
Gentianella campestris,13.04752,57.45886
Gentianella campestris,14.94126,63.01949
Gentianella campestris,14.70649,63.1041
Gentianella campestris,14.84156,63.09272
Gentianella campestris,14.55331,63.07358
Gentianella campestris,16.48285,59.91269
Gentianella campestris,16.32772,59.95841
Gentianella campestris,13.20662,63.34279
Gentianella campestris,13.92793,63.49001
Gentianella campestris,13.18507,63.31725
Gentianella campestris,13.91006,63.47416
Gentianella campestris,13.95493,63.50889
Gentianella campestris,14.05053,63.50557
Gentianella campestris,13.98584,63.49521
Gentianella campestris,15.11788,63.00464
Gentianella campestris,15.14941,62.71494
Gentianella campestris,15.08148,62.97611
Gentianella campestris,14.49942,62.96222
Gentianella campestris,15.3438,59.09359
Gentianella campestris,15.0531,59.0639
Gentianella campestris,15.17758,59.06393
Gentianella campestris,14.98121,59.04102
Gentianella campestris,14.70919,58.83252
Gentianella campestris,18.41954,60.44197
Gentianella campestris,15.08076,59.65164
Gentianella campestris,16.24857,60.26949
Gentianella campestris,14.81324,59.44342
Gentianella campestris,15.00699,59.54618
Gentianella campestris,14.85795,59.4675
Gentianella campestris,14.80138,59.53879
Gentianella campestris,14.78971,59.42259
Gentianella campestris,14.77229,59.41623
Gentianella campestris,14.87483,59.65842
Gentianella campestris,13.60802,58.27926
Gentianella campestris,8.826587,61.061599
Gentianella campestris,8.807231,61.067283
Gentianella campestris,8.908829,61.006978
Gentianella campestris,8.86008,61.048997
Gentianella campestris,8.833728,60.950282
Gentianella campestris,8.797812,61.007252
Gentianella campestris,8.885841,61.151189
Gentianella campestris,8.941706,60.998889
Gentianella campestris,8.848088,60.908192
Gentianella campestris,8.784949,61.063371
Gentianella campestris,9.739918,62.184285
Gentianella campestris,9.937217,62.153827
Gentianella campestris,9.688445,62.193079
Gentianella campestris,10.368255,59.964613
Gentianella campestris,14.508066,67.078674
Gentianella campestris,14.705988,67.012457
Gentianella campestris,17.836871,68.847801
Gentianella campestris,8.650077,60.137115
Gentianella campestris,7.90228,59.471698
Gentianella campestris,17.27037,68.751058
Gentianella campestris,10.694896,62.897622
Gentianella campestris,14.718642,66.898464
Gentianella campestris,12.979351,67.966589
Gentianella campestris,14.809214,66.908421
Gentianella campestris,11.043063,58.999138
Gentianella campestris,12.992957,68.025872
Gentianella campestris,7.515185,60.628477
Gentianella campestris,8.066303,61.667143
Gentianella campestris,16.309265,68.953619
Gentianella campestris,16.269026,68.97859
Gentianella campestris,16.613549,68.906609
Gentianella campestris,10.67061,60.025662
Gentianella campestris,9.279346,60.053668
Gentianella campestris,12.009641,60.200676
Gentianella campestris,9.048048,62.503379
Gentianella campestris,14.132982,66.873116
Gentianella campestris,9.904878,62.156914
Gentianella campestris,8.468672,59.492217
Gentianella campestris,10.785088,60.716194
Gentianella campestris,10.865027,60.640565
Gentianella campestris,10.839124,60.603204
Gentianella campestris,10.856355,60.648768
Gentianella campestris,10.847708,60.625538
Gentianella campestris,10.907874,60.622897
Gentianella campestris,10.908381,60.662406
Gentianella campestris,17.785867,68.783881
Gentianella campestris,16.243494,68.747353
Gentianella campestris,7.915864,61.072974
Gentianella campestris,7.965862,61.074264
Gentianella campestris,7.530897,61.061255
Gentianella campestris,8.017847,61.107244
Gentianella campestris,8.002063,61.095905
Gentianella campestris,16.812591,68.467372
Gentianella campestris,16.871048,68.469583
Gentianella campestris,16.646373,68.456949
Gentianella campestris,17.268983,68.473749
Gentianella campestris,17.060098,68.475334
Gentianella campestris,16.750293,68.509403
Gentianella campestris,16.688695,68.455567
Gentianella campestris,16.712994,68.453473
Gentianella campestris,9.131591,61.948527
Gentianella campestris,8.58946,61.819492
Gentianella campestris,8.614761,61.799727
Gentianella campestris,8.579812,61.469353
Gentianella campestris,8.615024,61.824234
Gentianella campestris,8.912724,61.808049
Gentianella campestris,10.311329,60.740469
Gentianella campestris,10.26209,60.793973
Gentianella campestris,10.307548,60.773335
Gentianella campestris,10.282467,60.834905
Gentianella campestris,11.438492,61.16068
Gentianella campestris,8.411151,59.484473
Gentianella campestris,17.92705,60.53745
Gentianella campestris,12.18666,59.28866
Gentianella campestris,4.926363,61.880638
Gentianella campestris,5.14379,61.858329
Gentianella campestris,10.727331,60.456065
Gentianella campestris,10.798665,60.460331
Gentianella campestris,11.052077,60.493136
Gentianella campestris,12.378561,65.651431
Gentianella campestris,12.350264,65.628406
Gentianella campestris,12.419532,65.68781
Gentianella campestris,9.838531,61.362515
Gentianella campestris,9.592492,61.243014
Gentianella campestris,9.910938,61.22428
Gentianella campestris,9.780014,61.359021
Gentianella campestris,9.516017,61.23794
Gentianella campestris,9.891746,61.269927
Gentianella campestris,9.983636,61.208689
Gentianella campestris,9.815204,61.317094
Gentianella campestris,9.965192,61.29504
Gentianella campestris,9.753205,61.262866
Gentianella campestris,10.090427,61.349865
Gentianella campestris,9.824559,61.211007
Gentianella campestris,9.876308,61.320224
Gentianella campestris,10.058494,61.316126
Gentianella campestris,9.864516,61.235897
Gentianella campestris,9.362387,61.291585
Gentianella campestris,9.825631,61.259033
Gentianella campestris,9.480857,61.253331
Gentianella campestris,10.214656,61.138442
Gentianella campestris,9.552915,61.418875
Gentianella campestris,9.572587,61.407562
Gentianella campestris,9.765834,61.351982
Gentianella campestris,10.062535,61.348874
Gentianella campestris,9.867371,61.373288
Gentianella campestris,9.607167,61.392321
Gentianella campestris,8.276546,62.240468
Gentianella campestris,8.767342,62.240013
Gentianella campestris,8.489259,62.083264
Gentianella campestris,8.903967,62.181469
Gentianella campestris,8.935099,62.11955
Gentianella campestris,8.602232,62.184217
Gentianella campestris,9.701668,61.61821
Gentianella campestris,9.807284,61.591224
Gentianella campestris,9.379967,61.499905
Gentianella campestris,9.294816,61.448495
Gentianella campestris,9.36336,61.506252
Gentianella campestris,9.364735,61.461613
Gentianella campestris,9.355526,61.410825
Gentianella campestris,9.26273,61.46885
Gentianella campestris,9.251291,61.446697
Gentianella campestris,10.494293,61.263462
Gentianella campestris,10.194094,61.357012
Gentianella campestris,9.949511,61.570658
Gentianella campestris,9.737102,61.459497
Gentianella campestris,20.843185,69.489356
Gentianella campestris,20.794817,69.760156
Gentianella campestris,12.236561,65.503102
Gentianella campestris,12.272753,65.477772
Gentianella campestris,12.247123,65.511653
Gentianella campestris,12.165234,65.390376
Gentianella campestris,12.291523,65.469292
Gentianella campestris,12.497664,65.402309
Gentianella campestris,21.194388,69.884726
Gentianella campestris,21.118916,69.876632
Gentianella campestris,20.969216,69.911767
Gentianella campestris,8.740017,63.617155
Gentianella campestris,9.294181,61.619873
Gentianella campestris,9.215019,61.734477
Gentianella campestris,9.206468,61.616263
Gentianella campestris,9.632287,61.757517
Gentianella campestris,9.467504,61.758536
Gentianella campestris,9.322735,61.609305
Gentianella campestris,9.482899,61.882635
Gentianella campestris,9.468362,61.902165
Gentianella campestris,9.604104,61.769314
Gentianella campestris,9.190907,61.66135
Gentianella campestris,9.399618,61.694654
Gentianella campestris,9.557133,61.749673
Gentianella campestris,9.691984,62.078876
Gentianella campestris,9.506955,61.738557
Gentianella campestris,9.205842,61.607197
Gentianella campestris,9.467876,61.783042
Gentianella campestris,9.215715,61.590215
Gentianella campestris,9.550389,61.679499
Gentianella campestris,9.61572,61.791077
Gentianella campestris,9.590685,61.721704
Gentianella campestris,9.329829,61.762168
Gentianella campestris,9.690874,61.810649
Gentianella campestris,9.449857,61.769457
Gentianella campestris,9.221531,61.797754
Gentianella campestris,9.384288,61.738776
Gentianella campestris,9.504987,61.768637
Gentianella campestris,9.401963,61.729568
Gentianella campestris,9.443031,61.716425
Gentianella campestris,9.274165,61.76606
Gentianella campestris,9.36617,61.743403
Gentianella campestris,9.406869,61.828929
Gentianella campestris,9.383665,61.840845
Gentianella campestris,9.16183,61.647357
Gentianella campestris,9.231937,61.751587
Gentianella campestris,9.068425,61.862818
Gentianella campestris,9.078864,61.783098
Gentianella campestris,9.020735,61.889405
Gentianella campestris,9.128062,61.761158
Gentianella campestris,8.966043,61.804212
Gentianella campestris,9.285689,61.823669
Gentianella campestris,9.342185,61.834132
Gentianella campestris,9.027254,61.946406
Gentianella campestris,8.999237,61.978545
Gentianella campestris,8.960193,61.926654
Gentianella campestris,9.029091,61.873425
Gentianella campestris,9.366038,61.827967
Gentianella campestris,9.033555,61.957176
Gentianella campestris,8.980958,61.919746
Gentianella campestris,8.985315,61.966336
Gentianella campestris,9.152336,61.881243
Gentianella campestris,9.007428,61.925492
Gentianella campestris,9.289958,61.833534
Gentianella campestris,8.810206,61.479744
Gentianella campestris,8.925882,61.93795
Gentianella campestris,9.029984,61.620275
Gentianella campestris,8.939423,61.931314
Gentianella campestris,8.984758,61.936443
Gentianella campestris,8.935304,61.536417
Gentianella campestris,8.846467,61.511928
Gentianella campestris,8.990216,61.551334
Gentianella campestris,8.933503,61.586868
Gentianella campestris,9.148433,61.860601
Gentianella campestris,9.061505,61.729156
Gentianella campestris,8.903124,61.844309
Gentianella campestris,8.98473,61.609236
Gentianella campestris,9.239324,61.84198
Gentianella campestris,9.208885,61.834848
Gentianella campestris,9.169355,61.863539
Gentianella campestris,9.048836,61.855376
Gentianella campestris,8.937125,61.844329
Gentianella campestris,9.181371,61.870525
Gentianella campestris,9.153114,61.846592
Gentianella campestris,9.28641,61.79916
Gentianella campestris,9.162008,61.551597
Gentianella campestris,9.18954,61.808036
Gentianella campestris,9.278347,61.809411
Gentianella campestris,9.17477,61.779688
Gentianella campestris,9.151172,61.799286
Gentianella campestris,9.195549,61.798243
Gentianella campestris,9.123745,61.818165
Gentianella campestris,9.049086,61.773956
Gentianella campestris,9.182603,61.790002
